mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,mfccs_13,mfccs_14,mfccs_15,mfccs_16,mfccs_17,mfccs_18,mfccs_19,mfccs_20,mfccs_21,mfccs_22,mfccs_23,mfccs_24,mfccs_25,mfccs_26,mfccs_27,mfccs_28,mfccs_29,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,source,label
-389.40463,158.28632,-54.236496,-33.748573,17.636639,-6.8414187,-25.839443,-19.803493,-19.529325,-26.905142,-27.529482,-9.137005,2.8523293,-8.370664,-9.187894,1.7439017,3.9521806,6.510974,5.5947027,-2.9781637,-1.2816502,5.000327,3.9067416,-3.9920714,-4.025058,5.0642776,1.2983192,-3.8104658,-1.1560423,0.5741711,1830.3089459502805,1536.140368261289,3186.502659574468,0.14565906,output_2323_speaker1.mp3,1
-385.18152,156.64442,-69.4033,-40.402206,-4.904671,-38.995705,-33.124012,-22.236593,-32.491566,-30.236006,-27.086418,-18.292547,1.6164252,-0.79157835,-13.9771595,-5.652444,7.8371906,10.413103,7.984582,2.2877653,2.7256684,9.578875,10.225159,0.6912842,-6.214372,0.57659537,2.5186803,-2.6326287,-2.560826,-3.0671124,1660.9186999218598,1300.4654444887387,2673.7450132978724,0.13096976,output_2323_speaker1.mp3,1
-339.5902,126.72286,-58.398148,7.2184954,-16.169664,15.144173,-30.025526,4.4794006,-9.84451,-9.453057,-6.5026298,-3.741273,5.2869744,-6.389435,4.2595687,-1.3844552,7.1746955,1.1259959,4.8738728,-0.75989354,0.48625442,0.95808023,2.881794,1.199608,-6.3312354,1.4940088,-0.82018393,-0.16323747,-5.1384597,0.37746024,3634.9058853600563,3219.6642116486205,6938.123337765957,0.11246075,output_2323_speaker1.mp3,1
-477.95978,77.547,-38.248856,-1.248713,-12.942666,0.011479925,-11.1448965,-0.20322211,-6.7167916,-5.897298,-0.53559226,-1.2342732,4.255701,0.3257328,0.6122538,-2.669454,2.6473424,2.1331434,1.4295502,-0.49818054,-0.39146,0.17208211,0.7466501,1.2024733,-1.3709569,-0.13708416,-1.3983711,-0.50898874,-0.28514338,0.060933955,1490.2884411172895,1368.8980976409518,2631.607380319149,0.09585091,output_2323_speaker1.mp3,1
-541.1653,108.222336,-13.156423,-10.702503,2.8597348,-17.910156,-16.803642,-1.1745193,-5.7689466,-16.019188,-11.802874,-2.474437,-0.12120569,-2.9725049,-3.2499075,-0.9135394,2.3572946,3.5854564,-0.05823211,-1.4355109,-0.49754816,-1.004008,0.38992614,-0.5757341,-4.711039,-4.2354646,-0.42687923,-0.000109114546,-1.5367453,-1.1704489,652.8723245292164,650.891803107003,1183.2197473404256,0.10612196,output_2323_speaker1.mp3,1
-469.4029,88.7586,-53.1632,-27.418228,3.2335494,-14.873938,-19.388113,-16.40353,-22.475903,-18.14418,-9.522701,-6.0385494,-3.5055058,-4.4491005,-2.2798302,2.7565508,2.1069918,1.8908547,4.702538,1.0331031,-0.8859335,3.5761542,4.3885636,-0.52445924,-1.0577636,2.7308662,-0.117900774,0.5535685,1.5810461,-2.8670382,948.7193781301189,729.3218352875527,1583.028590425532,0.18250424,output_2323_speaker1.mp3,1
-384.16782,166.5498,-75.086914,-49.281467,-22.125372,-51.66956,-26.77152,-10.050595,-32.536186,-37.40283,-29.478172,-15.375854,6.736096,3.7138574,-11.944139,-4.7361994,7.3468504,7.9950275,6.100783,-1.0681962,-1.4659138,8.07507,10.184366,0.9498682,-6.592539,1.4979302,6.1547713,0.07245238,-0.7138558,-0.021697734,1707.506274948395,1243.1773188585441,2549.825465425532,0.13165268,output_2323_speaker1.mp3,1
-568.3892,65.649704,-35.834442,-27.318962,-8.64925,-13.981385,-7.2517753,-2.5141876,-12.721702,-15.262233,-9.909191,-2.4332852,5.6379538,0.82697445,-8.14557,-2.1503675,8.48271,7.334799,1.8460495,-0.56625944,0.9835994,3.3476465,2.2404253,-2.1116056,-5.198561,-1.4581941,0.6694208,-2.7299159,-4.274692,-2.0361981,1018.2825362866087,805.3139871481975,1666.6805186170213,0.133167,output_2323_speaker1.mp3,1
-366.37308,135.76176,-76.7741,-52.53259,-23.336216,-44.078773,-15.561093,-5.369868,-31.859484,-29.837921,-18.267544,-11.385817,3.6842415,1.8881544,-8.845592,-0.3556577,10.126469,8.336109,3.5601473,0.6138159,4.151643,7.4262156,4.847796,0.9964335,-3.1879416,-0.4984474,3.4389174,0.15162453,-2.1311522,-0.6827108,2047.5691128699718,1361.9609618393351,3220.661569148936,0.21758933,output_2323_speaker1.mp3,1
-402.95624,141.8713,-90.17489,-53.827667,-16.926271,-32.338177,-16.887058,-12.699531,-29.735746,-30.278042,-28.581476,-12.405748,12.472624,0.03508093,-15.523625,-1.2840064,9.975355,9.36844,5.739657,-2.9241076,3.4683595,8.62855,3.8743274,3.5112169,-3.8366168,-3.0314364,2.0896688,1.1864856,-0.3229783,-1.8453833,2159.197133819378,1378.202202710013,3315.034906914894,0.16203803,output_2323_speaker1.mp3,1
-507.88065,63.109753,-47.445145,-19.463097,-2.2454104,-20.778566,-16.714687,-0.9069391,-8.1279955,-16.80686,-13.583691,-0.6190244,7.410831,-0.5998181,-6.6563735,-0.9931501,5.074503,3.2435625,0.63358337,-1.2910475,0.8039008,2.6771684,2.8430448,0.31456697,-3.3597772,0.44496152,2.1169162,0.15586494,0.4864743,1.3016129,1247.6976682220109,807.2397732437199,1852.310505319149,0.19035806,output_2323_speaker1.mp3,1
-584.8383,93.782425,-27.379381,-15.279416,-0.27612656,-24.105894,-20.951101,3.9706786,-0.50956076,-19.309147,-17.227964,0.8807404,4.664577,-5.5824857,-6.9245915,0.29285634,5.932093,3.607267,-1.2083578,-0.009580125,-1.0751139,-1.0546106,4.81506,-0.25141084,-5.3191476,-1.5100691,1.5281719,-1.8434318,-3.4945338,1.0968994,975.1824044549143,652.322782566517,1425.074800531915,0.092460714,output_2323_speaker1.mp3,1
-513.7171,119.92334,-22.315638,-23.750404,-25.196848,-53.290257,-22.297903,5.550664,-22.478413,-37.769558,-18.490427,-1.6276745,3.6721225,-3.7555835,-11.999501,0.10259149,13.442398,7.606749,0.8676847,1.196287,0.8450233,2.9653826,5.66703,1.5040582,-3.7414,-2.0502982,0.9477326,1.2491882,1.9375516,1.4956295,1894.4792989098091,1878.8412539002875,3484.0841090425533,0.08835776,output_2323_speaker1.mp3,1
-427.83203,138.38847,-68.00679,-38.089676,-8.415876,-38.04668,-23.893227,-12.2458315,-35.36241,-40.14365,-26.118849,-9.30625,4.845217,-1.9888692,-11.309035,0.19813985,11.52093,9.379794,4.9222255,-0.39151448,0.6494672,8.893439,9.812849,-1.6055467,-7.0802574,2.0680175,3.3224256,-1.6706005,-1.5828688,-1.544005,2090.068348275711,1484.8725854284482,3402.177526595745,0.14050676,output_2323_speaker1.mp3,1
-374.66174,167.57903,-78.994,-50.074116,-11.434878,-41.952553,-26.856438,-16.599997,-37.17402,-35.793617,-26.968475,-16.049562,5.54426,0.612026,-14.973562,-3.7545455,5.966722,5.757213,8.918345,0.30387947,-5.0711074,7.1509314,12.034834,-0.09263773,-8.171855,-0.27556375,3.0202591,-0.5918002,-0.44838706,-4.194964,1715.0515141392725,1258.9134898046175,2595.0797872340427,0.11697087,output_2323_speaker1.mp3,1
-458.9151,132.77678,-61.181038,-30.619915,-10.895118,-37.62167,-19.600649,-7.806759,-25.543722,-33.351463,-30.664516,-15.1691475,4.5859165,-1.2488296,-10.673854,-1.9273182,6.4620285,10.651259,8.555327,-1.885883,-0.28000313,8.106037,10.615765,4.034927,-7.2907248,-1.9584984,4.708654,1.5218308,1.8708671,-0.15520522,2028.1128648591205,1779.815589975339,3234.4996675531916,0.119147465,output_2323_speaker1.mp3,1
-451.53598,116.7355,-72.14556,-36.444187,9.423512,-12.287642,-23.439703,-18.854113,-19.288464,-21.46544,-27.290197,-12.261916,7.428759,-3.050268,-9.4317465,1.1844438,2.3227556,2.2846284,7.951886,3.1033604,-2.5925841,0.5531147,8.354651,3.6581252,-5.2512875,2.1428616,4.2338324,0.16765578,0.9826806,1.3684813,2371.397803717734,1523.724544707856,3565.4920212765956,0.1321718,output_2323_speaker1.mp3,1
-1123.0211,1.3875774,-1.075885,-0.92105734,0.13645661,0.33942112,-0.019613948,-0.27182382,-0.49404737,-0.06734784,-0.11438568,-0.014129499,0.018524744,0.12431093,-0.032814354,0.1079376,0.18573509,-0.017487224,0.063834116,0.035657827,-0.067303315,-0.1177323,-0.022979524,0.034865223,0.111752406,-0.08768334,-0.018666983,-0.0077231247,-0.06378992,0.046169095,347.55918474708056,279.94714406744714,697.3902925531914,0.0010561548,output_2323_speaker1.mp3,1
-507.92953,76.46279,-41.698784,-18.740494,0.01851224,-17.159075,-16.392138,-8.989631,-15.727371,-13.741578,-6.6615744,-3.6207507,-2.2562408,-4.541553,-3.8144813,0.7449881,0.8800459,0.24200138,4.2453914,1.157759,-2.3648036,2.1055808,4.3967443,-1.840838,-2.4986537,3.0619462,-0.84786856,-2.0896354,0.24372925,-2.1427794,1135.263997098731,887.2454967669734,2003.656914893617,0.14207132,output_2323_speaker1.mp3,1
-518.9081,70.26548,-31.662844,-16.483196,-1.7123944,-18.527578,-14.440565,-9.74192,-13.348142,-10.909942,-14.139889,-12.574889,1.1813903,1.3746613,-5.821903,-0.31828153,4.8520417,3.5353813,3.7555532,3.3848715,1.929175,2.506743,4.4433227,1.9924033,-3.1609309,-1.6613203,0.37144148,-2.1522448,-2.5015404,-2.5835233,916.5780815080816,737.8290887459369,1523.686835106383,0.14981593,output_2323_speaker1.mp3,1
-509.8829,80.34252,-45.93295,-20.302612,1.4340879,-18.301317,-20.949896,-11.316897,-11.750488,-10.673072,-10.954477,-8.999913,-2.242584,-2.7800362,-3.4870696,0.12722245,0.67503285,1.5582407,4.2539077,1.3095788,0.5940104,2.5900984,3.8946722,0.7590734,-2.0796695,1.2256652,-1.8672571,-3.4989848,0.27572644,-0.50380665,1013.1829150732991,744.161481668629,1582.4052526595744,0.12387376,output_2323_speaker1.mp3,1
-462.46036,90.30161,-56.17703,-14.567806,13.154369,-5.724642,-12.798052,-8.159068,-9.319389,-7.592646,-8.156654,-5.7727594,-2.0560558,-4.574173,0.28057,1.4259205,-1.6355722,3.078222,4.160468,-1.9943892,-0.1969816,2.0636985,1.6970403,-0.47313508,-1.7746012,0.049823746,-2.563307,-0.14708091,-0.49649978,-3.3004549,1108.2596124435108,695.1364489839743,1692.2373670212767,0.18125668,output_2323_speaker1.mp3,1
-372.13348,142.1966,-118.214645,-30.486954,16.554523,-25.271225,-24.478502,-11.273208,-25.28932,-28.22195,-26.477388,-14.289702,1.2903802,-9.820697,-12.470397,-0.5545263,4.3675413,8.07546,6.772518,-4.56495,0.0047880537,8.372836,5.8858747,-0.9217509,-3.6620626,2.6331592,1.3304043,0.45844054,0.047870066,-2.509568,2369.3081236676717,1289.9553390863427,3377.742686170213,0.14842649,output_2323_speaker1.mp3,1
-382.07016,131.77159,-96.38082,-33.12987,-2.6341577,-46.332905,-23.613556,-5.8733883,-28.310785,-33.083473,-27.000639,-10.9229555,7.273875,-4.800098,-13.651494,2.200286,10.494486,9.224894,5.632505,-2.7613397,1.710271,9.939745,6.8168335,-1.8929151,-5.6288395,1.6095715,3.4287992,0.4124568,0.4571271,0.5040378,2319.7232674635775,1424.5124615431823,3656.6240026595747,0.15488218,output_2323_speaker1.mp3,1
-388.99393,158.82828,-75.27014,-42.886,-22.222303,-51.15652,-29.985207,-14.213928,-30.775864,-32.130188,-30.318308,-16.99149,5.8705235,-1.568561,-11.372405,0.5232346,8.772981,10.993016,8.246226,-5.503618,1.0712509,12.995577,7.8586736,0.69161075,-2.3964207,3.2519965,4.799604,1.8743036,-1.6805254,-0.8072263,1722.946239982362,1262.5882697820812,2527.88397606383,0.14359535,output_2323_speaker1.mp3,1
-453.4836,103.66742,-76.635635,-47.09052,-5.418499,-24.234224,-27.577112,-11.477238,-17.37663,-20.763739,-13.37133,-4.536486,1.9823612,-1.0009282,-1.1281819,4.577036,7.848665,8.012828,4.494075,-0.6844354,6.6388965,7.44046,3.4853022,1.4058222,-4.474094,0.8597381,0.21040344,-1.5033712,-0.14890759,-2.9487772,2489.4854378578643,1706.645734810961,3815.450465425532,0.17559832,output_2323_speaker1.mp3,1
-485.0858,94.68302,-49.270073,-13.008555,14.049073,-4.9071045,-13.018293,-9.853513,-15.203097,-11.934747,-8.589375,-7.3384776,-2.0178552,-2.81689,-3.220924,1.49079,2.4435918,-0.20119223,1.5821116,0.8669739,0.756715,-1.9487453,-0.6076169,0.5701336,-4.4584537,-1.4189129,-1.1725996,-1.9727865,-1.8718429,-1.0697315,1169.447277813468,791.8535427381643,1843.459109042553,0.17836286,output_2323_speaker1.mp3,1
-572.35187,64.71929,-21.209568,-20.273272,-12.991196,-19.9403,-8.563998,-1.499994,-13.337974,-18.091085,-10.875329,-2.3513496,2.7317493,-1.1347713,-4.3666725,1.3460295,3.3645792,0.19039352,1.6500119,1.8125656,-0.2552055,0.38974065,2.863415,2.7779834,-0.6710886,-0.056940403,0.77030903,0.029541086,0.85549587,-0.006471857,1074.6586399022347,1007.4051238482293,1951.171875,0.10679905,output_2323_speaker1.mp3,1
-611.08795,43.982338,-17.46105,-13.213667,-6.510159,-14.3719225,-9.802976,-3.5390308,-6.0893335,-7.439281,-5.9641395,-1.9429998,2.9790342,1.3950156,-1.9759673,-0.1287555,3.0419197,3.3357582,1.0622402,-1.613151,-1.1258014,2.1803787,3.370284,0.14778717,-1.5512952,0.8534881,1.1050706,-0.040984478,-0.14535253,-0.36637163,2558.2363209244877,2535.785900242017,5431.765292553191,0.10874627,output_2323_speaker1.mp3,1
-444.4862,127.84356,-74.776924,-26.118626,-12.137659,-46.86073,-18.409338,-0.8375058,-34.571857,-42.71065,-23.700203,-9.641829,3.2371583,-0.31597713,-10.662898,-2.4024332,9.126279,8.113113,5.8359156,0.17744161,-1.5896113,9.78525,11.291087,-1.9435843,-5.1207223,1.5844237,3.1922784,1.5864303,0.55464596,-1.906308,2217.925831936282,1516.046402308953,3311.918218085106,0.12019637,output_2323_speaker1.mp3,1
-372.74054,169.09789,-68.51295,-35.52529,-3.1898491,-38.545784,-24.441172,-7.9204803,-21.918922,-27.875418,-32.379246,-19.866459,8.747112,4.6253057,-13.974412,-7.9860086,4.77093,9.217849,4.3062353,-5.5132213,-1.0994217,6.2450914,5.0252256,-2.37247,-9.165695,-2.738672,3.5531454,0.55264646,-3.9030151,-2.1598787,1791.9200509333168,1377.0483200768847,2903.133311170213,0.122857206,output_2323_speaker1.mp3,1
-544.47406,61.37141,-29.902006,-16.347322,-5.1749988,-18.353745,-12.961667,-5.864515,-12.929418,-12.08864,-7.218311,-3.414287,3.4818015,1.4512037,-4.902914,-1.6287591,2.657239,2.47279,3.398758,-0.41192254,-1.492809,3.547936,4.0877795,-0.53527105,-2.4068031,1.8067721,1.5957291,0.207867,2.4268508,1.115299,1088.955636388094,981.9164241795289,1835.1063829787233,0.14189874,output_2323_speaker1.mp3,1
-453.35043,124.48662,-39.69958,-20.856321,-7.453576,-44.608875,-35.035362,-15.009148,-24.28879,-23.712992,-17.389004,-12.0570755,1.6801404,-1.0659509,-12.101614,-0.67407537,10.601441,4.653936,2.0306916,0.86139494,-0.42391676,4.7856765,6.2871914,-0.41962042,-3.5358803,-0.21344988,0.19428964,1.5530415,2.3964274,-0.74200356,1954.547733934805,1680.692858220831,3101.978058510638,0.123532526,output_2323_speaker1.mp3,1
-647.2769,65.643234,-13.968147,-17.86694,-16.045786,-25.68518,-12.241703,3.8293734,-2.9365125,-10.958655,-6.450342,-0.4094777,3.6713686,2.8166807,-2.4409854,-2.379506,1.5410762,1.7420237,1.0874025,-0.01701785,-1.3531762,2.2742703,7.1874824,3.4839845,-5.01401,-3.272751,2.581022,1.0426759,-1.3080288,-0.3658876,2389.4118377874897,2421.499790910888,4679.271941489362,0.05896132,output_2323_speaker1.mp3,1
-647.9925,30.597023,-11.518472,-7.937295,2.410356,1.1427685,-4.7074637,-1.2816788,2.989053,-1.0580312,-5.3564806,-0.29065424,3.0076993,-1.8715045,-2.4520729,0.39280194,0.08012491,-1.0824802,-1.0259061,-0.08981788,0.054702666,-1.6930225,0.23702174,0.016915157,-2.8865635,-0.698739,0.056328245,-1.438753,-0.8636365,-0.05495327,594.4319501770258,407.9392909221108,1016.9132313829788,0.11032908,output_2323_speaker1.mp3,1
-1123.3396,1.2485518,-0.39991593,-0.25436658,0.25524905,-0.1904376,-0.5922843,-0.01278326,-0.1417285,-0.2959751,-0.17056847,0.3099832,0.2800851,0.105455,-0.0624189,0.024359724,0.100856155,0.002650623,0.12912494,0.023038134,0.038230114,-0.021136532,-0.07976188,-0.08313693,-0.008798407,0.0019212378,0.0042144847,0.016882509,-0.0037952433,0.045158032,184.3447496791421,148.66758769438297,370.3873005319149,0.00092065556,output_2323_speaker1.mp3,1
-547.2708,55.111828,-38.486973,-7.038156,4.6765213,-21.466228,-13.541769,-2.9958642,-12.860074,-16.0181,-13.985436,-7.3226824,2.2098925,-1.2678075,-6.6922965,-0.93518126,4.8550053,6.4564767,5.455273,-0.6422129,-1.9655843,3.734813,5.5265355,-0.3554419,-3.2875607,0.46977964,0.15561064,-1.5423778,0.63624614,1.467869,1391.6687856479052,884.3689383924452,2143.783244680851,0.1583744,output_2323_speaker1.mp3,1
-383.50192,157.99573,-76.66567,-30.781696,5.555249,-33.96321,-24.720522,-10.667504,-25.236029,-24.719698,-20.865925,-13.329284,5.8066497,0.108581826,-13.162146,-2.322296,7.5447516,5.372199,4.3486967,-0.1537719,-4.9592004,-0.0005298371,6.5836053,1.2660445,-6.9067955,-2.866318,1.561255,0.5084448,0.78341424,-0.3874109,2008.3020688613146,1505.605376587693,3248.836436170213,0.13239676,output_2323_speaker1.mp3,1
-419.1389,155.055,-79.18093,-49.885902,-9.56938,-38.343643,-30.747744,-12.556516,-26.084711,-30.232464,-21.471092,-10.813913,2.3027213,-1.1877903,-11.716839,-4.758338,7.825768,10.415307,8.14555,0.61915356,-3.6830776,5.326178,11.926218,-0.3048961,-9.241681,-0.5493922,4.4281216,0.4720778,-2.268909,-0.9031125,1970.5421853311127,1284.9748533154432,2889.7938829787236,0.13129906,output_2323_speaker1.mp3,1
-357.35315,164.56381,-63.521202,-44.800575,4.305036,-25.625275,-30.025356,-11.086656,-17.389776,-29.700195,-26.644573,-6.3426914,10.778754,2.4425,-9.752879,-4.1396937,3.2628481,1.8999922,0.8502913,-1.2962027,-5.0333667,0.26873422,7.8153763,-2.358702,-12.426875,-0.21371818,6.4077063,-2.4002414,-5.3293676,-2.3471463,1739.7177364060246,1278.6750862388922,2825.216090425532,0.19863984,output_2323_speaker1.mp3,1
-524.7518,71.59626,-25.927631,-13.396495,0.09989133,-11.720692,-7.3064785,-5.6879125,-11.54982,-11.247682,-11.0536175,-4.9967446,4.369304,0.43623722,-5.35923,-1.191496,2.13906,2.4903514,2.7420137,-0.34107238,-2.0093524,-0.32857326,2.0790107,0.057256628,-4.934329,-1.2194939,2.345545,-1.579045,-2.1893451,0.15132767,1417.3563306919812,1153.3937903544722,2464.428191489362,0.15379436,output_2323_speaker1.mp3,1
-455.5945,104.04593,-59.226574,-29.217472,0.041114807,-26.633036,-25.054995,-12.571787,-15.585338,-19.729189,-24.10788,-13.3793955,5.1202555,0.5495596,-7.954098,-0.8765814,6.3118587,8.052538,6.307014,1.446017,1.0833517,3.479587,4.303278,0.13718101,-5.328086,-2.5707977,1.1641861,0.15150492,-2.3555403,-1.8813635,2480.1009332616004,2034.188711023798,4438.663563829788,0.16808982,output_2323_speaker1.mp3,1
-557.10095,84.513435,-34.03084,-25.543983,1.7686158,-4.771934,-13.573566,-5.2073655,-4.147333,-12.277106,-12.677141,-0.44668704,3.8312044,-5.1337304,-3.1628008,5.0012913,3.9456768,1.7307174,1.9506482,-2.3263724,-2.0105383,0.43667862,2.4520729,-0.055005804,-5.2160435,-0.9334762,-0.21752098,-2.7633913,-2.4696703,-1.4769136,1100.0974442935408,803.1463569347205,1728.515625,0.11518445,output_2323_speaker1.mp3,1
-374.83096,163.21855,-91.03486,-24.745312,18.78671,-25.303663,-27.907347,-22.878124,-34.47231,-29.020681,-24.194378,-17.045626,-6.5977626,-13.1759405,-10.023151,2.5174632,2.2502084,4.411409,8.649948,-1.5401132,-5.2917852,3.9938605,8.655862,-0.51874894,-8.324352,0.8848604,3.323917,-1.4400986,-0.35957175,-0.3288036,2098.263585814489,1445.8995842069914,3359.541223404255,0.11826865,output_2323_speaker1.mp3,1
-476.36935,104.31491,-38.76921,-19.494785,1.7721493,-15.932309,-13.244176,-0.7360478,-6.3764896,-9.680164,-7.64197,-4.1795464,3.9468403,2.3326368,-5.619431,-3.3166003,3.8198223,2.2893002,-0.5386848,-0.3199922,0.63305897,0.19436383,1.2443799,0.4486381,-4.3912296,-1.0252486,1.2707697,-2.2187772,-1.0043871,0.58645153,895.8340019668433,706.0694616026894,1531.4162234042553,0.18976255,output_2323_speaker1.mp3,1
-475.20462,78.17168,-41.210617,-20.06121,-7.9409957,-26.506414,-13.09884,-5.9534354,-19.100992,-16.690954,-8.740478,-7.3203335,-1.1076148,2.3409603,-3.0546765,-2.8757765,4.3288994,6.1983,3.9770105,1.5141946,1.454837,1.3219484,-0.15956038,0.7583456,-1.2728863,-3.0554218,0.38146186,1.6498988,0.6054164,2.0575132,1091.6810886908886,764.3085341526171,1717.295545212766,0.1686191,output_2323_speaker1.mp3,1
-340.72964,190.00461,-69.53661,-50.404285,-1.3731881,-26.264977,-26.085012,-19.302671,-29.366657,-25.040003,-21.61682,-16.715225,2.2952669,0.7121817,-10.611751,2.2319472,9.293133,-1.8469748,-1.0576631,0.95545685,-6.0690255,-4.3424544,2.7406247,-2.4913576,-9.29597,-0.42833757,2.7925987,-3.6666098,-1.5745414,1.0672138,1475.827569548437,1203.5956717477159,2478.016954787234,0.17526148,output_2323_speaker1.mp3,1
-448.98123,121.01454,-68.81472,-15.102529,-6.1344304,-59.282284,-30.947733,5.6692147,-21.390648,-41.023777,-27.666945,-6.3768296,8.982607,-0.7770949,-15.409115,-4.693272,13.196698,10.15414,0.36644387,-2.9003224,0.8573371,11.916977,10.107738,-3.6262896,-6.683821,-0.4517005,3.0083885,0.7265578,-1.3513647,-1.8402675,2327.107949457221,1455.8221745407773,3510.762965425532,0.117047355,output_2323_speaker1.mp3,1
-432.1589,132.15613,-74.04139,-28.425997,-3.429667,-41.115223,-22.598566,-3.2523963,-30.074286,-36.495346,-19.192186,-7.9942794,1.0983455,-3.4524581,-11.3154335,-0.8371546,12.130686,10.043295,1.5580354,-4.5258203,0.22074476,8.213636,5.9352636,-2.2649448,-5.186986,0.9606732,2.991944,-0.46865764,-0.7860119,0.47017476,2257.9993055619298,1547.7317983345472,3441.3231382978724,0.12201167,output_2323_speaker1.mp3,1
-440.79965,117.512054,-75.705246,-32.622334,-0.4864515,-29.827694,-19.444807,-1.481048,-21.935036,-29.169428,-12.751311,-0.71299165,4.4553432,-2.6473184,-11.441992,-1.9239804,12.970887,8.630756,-0.9311203,-4.8385925,-2.5688128,6.6911454,5.9780226,-5.300422,-6.6557546,1.2638885,2.7790105,-0.9476754,-3.1363087,-2.8861837,2446.527972922399,1877.7468804257212,4182.471742021276,0.1375077,output_2323_speaker1.mp3,1
-388.92197,153.75217,-69.10357,-31.77886,1.422835,-31.658894,-24.845135,-13.820043,-30.397297,-31.65505,-26.106638,-19.017723,-2.1398146,-3.6491842,-13.120049,-3.6045046,3.8074107,1.9301085,5.884486,0.75169814,-4.184947,6.345548,11.140715,-0.23603772,-7.1121464,1.2335569,3.687333,-1.398367,-2.1937482,-1.1454421,1951.6727064248382,1313.6770675443963,3025.0581781914893,0.16245359,output_2323_speaker1.mp3,1
-482.75198,96.50339,-56.476414,-13.071543,-3.4916463,-33.456947,-15.592121,-3.823869,-22.170374,-30.862417,-25.46044,-9.723295,6.3756137,-1.4238797,-11.107552,-3.1240933,6.906096,11.447883,7.779229,-3.5430818,-3.403299,9.085656,10.878492,0.8220444,-5.456126,-0.06655783,5.8365602,1.2289587,-3.4176424,-2.3196297,2582.443010497933,1973.6171155091074,4284.574468085107,0.10112872,output_2323_speaker1.mp3,1
-488.20508,117.306,-48.18227,-36.55736,-11.478256,-35.811504,-18.72831,1.0003874,-24.873383,-41.311512,-24.822285,-2.1158464,8.447665,-2.4888628,-14.2084055,-1.8699881,15.059472,13.780949,1.5452994,-6.280502,-0.946466,9.857018,7.897351,-5.9366565,-9.045452,2.1611106,5.15775,-2.0934649,-3.672234,-0.51929086,1955.6021813504613,1566.8431037624384,3247.839095744681,0.08980927,output_2323_speaker1.mp3,1
-429.43576,121.05639,-65.69339,-31.332245,-7.520274,-35.420856,-23.139929,-9.358181,-26.327528,-29.283466,-18.034964,-8.819401,-0.020683939,-3.4043536,-7.341969,-0.20593862,5.38191,7.252858,6.969333,-2.3141599,-2.8796244,6.84955,6.4299583,-1.1159523,-3.4127643,2.3551419,2.592017,-0.05407301,2.0044384,1.220878,2318.6746953495654,1902.332012083008,4023.645279255319,0.17579938,output_2323_speaker1.mp3,1
-432.25607,153.31519,-50.962273,-46.1357,-14.417312,-30.691528,-27.836578,-17.09269,-31.115078,-37.158672,-25.696936,-10.861899,0.068168476,-6.6100335,-11.269987,2.7773843,9.27362,2.4699733,1.1737047,-0.46002856,-0.3989896,5.4491034,6.2931824,-2.902878,-4.960738,5.6538806,2.1073616,-3.7604425,1.430035,2.3513505,1707.604271381341,1571.9828203418626,2922.581449468085,0.14190046,output_2323_speaker1.mp3,1
-395.89188,141.4121,-71.89193,-29.056744,1.492657,-41.042656,-29.26526,-13.407215,-31.499123,-35.5484,-29.93913,-19.174217,1.1110578,-0.29353094,-14.436161,-6.863619,9.052914,12.533232,6.224681,-4.548298,-3.2818358,11.212353,11.544209,-2.2495182,-6.5470023,0.34687164,3.647661,0.5729103,-0.6480208,-1.4989735,2006.1589071051453,1414.3625099872265,3219.29022606383,0.12785049,output_2323_speaker1.mp3,1
-365.22183,169.88185,-87.79685,-45.596893,-0.35507658,-25.748867,-26.661774,-15.242705,-22.67402,-24.34988,-24.764254,-13.265503,6.8506093,-1.0582778,-11.02395,-0.03448819,6.495886,4.2695146,5.371426,-2.2457001,-6.6120334,-0.088483445,6.989753,1.017793,-9.408202,-0.49436334,2.1039753,-5.4176183,-3.0238523,-0.8146973,2047.8232802912883,1262.8462224021014,3080.659906914894,0.17115246,output_2323_speaker1.mp3,1
-521.86,78.02405,-52.204006,-14.922618,6.7487717,-11.464782,-13.779965,-9.488672,-16.957502,-15.270135,-9.3409815,-7.893995,-3.703785,-2.8937452,-2.2913406,0.57856613,0.8058574,1.6968307,5.064164,0.84455943,-2.9743445,-0.065559916,3.598244,0.86433005,-4.1250043,0.712091,2.536955,-1.6204188,-0.99998903,1.741579,1325.6373657132112,846.928950003168,2010.264295212766,0.15473866,output_2323_speaker1.mp3,1
-527.79913,83.93194,-41.436176,-4.1184144,6.3329897,-25.259686,-17.673916,-7.5558343,-18.622358,-18.986258,-15.202127,-13.025819,-2.617326,-3.1092727,-10.638129,-3.1793811,6.1902485,4.993705,1.798373,-3.8517106,-4.725162,5.7006607,8.39223,-2.3993933,-5.5902424,2.823666,3.7906082,-1.0990915,-0.4224966,1.3098209,1284.9674631512935,829.0385728746435,1953.2912234042553,0.1062962,output_2323_speaker1.mp3,1
